"What do you know about: Missing data mechanisms (MAR, MCAR, MNAR) determine which imputation methods are...?"	"Missing data mechanisms (MAR, MCAR, MNAR) determine which imputation methods are appropriate<br><br><i>Source: Missing Values Patterns in Time Series Data</i>"	"takeaway"
"What do you know about: Kernel Density Estimation reveals temporal patterns in when and where data goes ...?"	"Kernel Density Estimation reveals temporal patterns in when and where data goes missing<br><br><i>Source: Missing Values Patterns in Time Series Data</i>"	"takeaway"
"What do you know about: Feature engineering on missingness patterns can itself be predictive for downstr...?"	"Feature engineering on missingness patterns can itself be predictive for downstream modeling<br><br><i>Source: Missing Values Patterns in Time Series Data</i>"	"takeaway"
"Explain: Understanding why data is missing is as important as filling in the gaps"	"Understanding why data is missing is as important as filling in the gaps<br><br><i>Source: Missing Values Patterns in Time Series Data</i>"	"takeaway"
"What is Technical Communication?"	"- Knowing proper key names (tilde, backtick, ampersand) prevents miscommunication during pair programming<br>- Special keys like ESC, Tab, and modifier keys have specific technical names that differ from symbols<br>- Clear technical vocabulary is essential for effective code review and remote collaboration<br><br><i>Source: Name of Every Keyboard's Key</i>"	"concept"
"What do you know about: Knowing proper key names (tilde, backtick, ampersand) prevents miscommunication ...?"	"Knowing proper key names (tilde, backtick, ampersand) prevents miscommunication during pair programming<br><br><i>Source: Name of Every Keyboard's Key</i>"	"takeaway"
"What do you know about: Special keys like ESC, Tab, and modifier keys have specific technical names that...?"	"Special keys like ESC, Tab, and modifier keys have specific technical names that differ from symbols<br><br><i>Source: Name of Every Keyboard's Key</i>"	"takeaway"
"What do you know about: English and Chinese naming conventions for keyboard keys differ and both are use...?"	"English and Chinese naming conventions for keyboard keys differ and both are useful to know<br><br><i>Source: Name of Every Keyboard's Key</i>"	"takeaway"
"What do you know about: Clear technical vocabulary is essential for effective code review and remote col...?"	"Clear technical vocabulary is essential for effective code review and remote collaboration<br><br><i>Source: Name of Every Keyboard's Key</i>"	"takeaway"
"What is Natural Language Processing?"	"- Core NLP tasks span lexical, syntactic, and semantic levels of language analysis<br><br><i>Source: NLP-1 Roadmap</i>"	"concept"
"Explain: NLP builds on foundations of linear algebra, probability, and statistics"	"NLP builds on foundations of linear algebra, probability, and statistics<br><br><i>Source: NLP-1 Roadmap</i>"	"takeaway"
"What do you know about: Core NLP tasks span lexical, syntactic, and semantic levels of language analysis...?"	"Core NLP tasks span lexical, syntactic, and semantic levels of language analysis<br><br><i>Source: NLP-1 Roadmap</i>"	"takeaway"
"What do you know about: Applications range from document classification and search to dialogue systems a...?"	"Applications range from document classification and search to dialogue systems and knowledge graphs<br><br><i>Source: NLP-1 Roadmap</i>"	"takeaway"
"What do you know about: Understanding the NLP task taxonomy helps navigate the field and choose appropri...?"	"Understanding the NLP task taxonomy helps navigate the field and choose appropriate techniques<br><br><i>Source: NLP-1 Roadmap</i>"	"takeaway"
"What is Text Classification?"	"- Text classification evolved from BOW and TF-IDF features to learned embeddings and transformers<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"concept"
"What is Word Embeddings?"	"- Text classification evolved from BOW and TF-IDF features to learned embeddings and transformers<br>- Word2Vec and GloVe capture semantic relationships by mapping words to dense vector spaces<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"concept"
"What is Transformer Architecture?"	"- Text classification evolved from BOW and TF-IDF features to learned embeddings and transformers<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"concept"
"What is Natural Language Processing?"	"- Pre-trained language models (BERT, GPT) achieve state-of-the-art results through transfer learning<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"concept"
"What do you know about: Text classification evolved from BOW and TF-IDF features to learned embeddings a...?"	"Text classification evolved from BOW and TF-IDF features to learned embeddings and transformers<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"takeaway"
"What do you know about: Word2Vec and GloVe capture semantic relationships by mapping words to dense vect...?"	"Word2Vec and GloVe capture semantic relationships by mapping words to dense vector spaces<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"takeaway"
"What do you know about: Pre-trained language models (BERT, GPT) achieve state-of-the-art results through...?"	"Pre-trained language models (BERT, GPT) achieve state-of-the-art results through transfer learning<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"takeaway"
"What do you know about: Traditional classifiers (SVM, Naive Bayes) remain competitive with proper featur...?"	"Traditional classifiers (SVM, Naive Bayes) remain competitive with proper feature engineering<br><br><i>Source: NLP-2 Reading Note: A Survey on Text Classification</i>"	"takeaway"
"What is SOLID Principles?"	"- SOLID principles (SRP, OCP, LSP, ISP, DIP) provide guidelines for maintainable class design<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"concept"
"What is Object-Oriented Design?"	"- SOLID principles (SRP, OCP, LSP, ISP, DIP) provide guidelines for maintainable class design<br>- Design patterns like Observer, Singleton, and State solve recurring structural problems<br>- Favor composition over inheritance and program to interfaces for flexible, testable designs<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"concept"
"What do you know about: SOLID principles (SRP, OCP, LSP, ISP, DIP) provide guidelines for maintainable c...?"	"SOLID principles (SRP, OCP, LSP, ISP, DIP) provide guidelines for maintainable class design<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"takeaway"
"What do you know about: Design patterns like Observer, Singleton, and State solve recurring structural p...?"	"Design patterns like Observer, Singleton, and State solve recurring structural problems<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"takeaway"
"What do you know about: Start OOD interviews by identifying core objects, their relationships, and respo...?"	"Start OOD interviews by identifying core objects, their relationships, and responsibilities<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"takeaway"
"What do you know about: Favor composition over inheritance and program to interfaces for flexible, testa...?"	"Favor composition over inheritance and program to interfaces for flexible, testable designs<br><br><i>Source: Object Oriented Design -- Principles and Practices</i>"	"takeaway"
"What is Financial Derivatives?"	"- Forward contracts are customized OTC agreements while futures are standardized exchange-traded instruments<br>- Options give the right but not obligation to buy (call) or sell (put) at a specified strike price<br>- American options can be exercised anytime before expiration; European options only at expiration<br><br><i>Source: Options Futures and Other Derivatives - Note - 1</i>"	"concept"
"What do you know about: Forward contracts are customized OTC agreements while futures are standardized e...?"	"Forward contracts are customized OTC agreements while futures are standardized exchange-traded instruments<br><br><i>Source: Options Futures and Other Derivatives - Note - 1</i>"	"takeaway"
"What do you know about: Options give the right but not obligation to buy (call) or sell (put) at a speci...?"	"Options give the right but not obligation to buy (call) or sell (put) at a specified strike price<br><br><i>Source: Options Futures and Other Derivatives - Note - 1</i>"	"takeaway"
"What do you know about: American options can be exercised anytime before expiration; European options on...?"	"American options can be exercised anytime before expiration; European options only at expiration<br><br><i>Source: Options Futures and Other Derivatives - Note - 1</i>"	"takeaway"
"What do you know about: Long positions profit from price increases while short positions profit from pri...?"	"Long positions profit from price increases while short positions profit from price decreases<br><br><i>Source: Options Futures and Other Derivatives - Note - 1</i>"	"takeaway"
"What is Financial Derivatives?"	"- Hedgers use derivatives to reduce existing risk exposure from price movements<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"concept"
"What is Trading Strategies?"	"- Hedgers use derivatives to reduce existing risk exposure from price movements<br>- Speculators take directional bets on price movements to profit from market predictions<br>- Arbitrageurs lock in risk-free profits by exploiting price discrepancies across markets<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"concept"
"Explain: Hedgers use derivatives to reduce existing risk exposure from price movements"	"Hedgers use derivatives to reduce existing risk exposure from price movements<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"takeaway"
"What do you know about: Speculators take directional bets on price movements to profit from market predi...?"	"Speculators take directional bets on price movements to profit from market predictions<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"takeaway"
"What do you know about: Arbitrageurs lock in risk-free profits by exploiting price discrepancies across ...?"	"Arbitrageurs lock in risk-free profits by exploiting price discrepancies across markets<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"takeaway"
"What do you know about: Understanding trader motivations is essential for analyzing market behavior and ...?"	"Understanding trader motivations is essential for analyzing market behavior and derivative pricing<br><br><i>Source: Options Futures and Other Derivatives - Note - 2</i>"	"takeaway"
"What is SQL Query Basics?"	"- Master SELECT with WHERE, DISTINCT, and logical operators as the foundation of all SQL queries<br>- Use appropriate JOIN types (INNER, OUTER, SELF) based on whether you need matching or all rows<br>- LIKE and REGEXP provide flexible pattern matching for string filtering<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"concept SQL"
"What is SQL Joins?"	"- Master SELECT with WHERE, DISTINCT, and logical operators as the foundation of all SQL queries<br>- Use appropriate JOIN types (INNER, OUTER, SELF) based on whether you need matching or all rows<br>- LIKE and REGEXP provide flexible pattern matching for string filtering<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"concept SQL"
"What do you know about: Master SELECT with WHERE, DISTINCT, and logical operators as the foundation of a...?"	"Master SELECT with WHERE, DISTINCT, and logical operators as the foundation of all SQL queries<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"takeaway SQL"
"What do you know about: Use appropriate JOIN types (INNER, OUTER, SELF) based on whether you need matchi...?"	"Use appropriate JOIN types (INNER, OUTER, SELF) based on whether you need matching or all rows<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"takeaway SQL"
"Explain: LIKE and REGEXP provide flexible pattern matching for string filtering"	"LIKE and REGEXP provide flexible pattern matching for string filtering<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"takeaway SQL"
"What do you know about: UNION combines result sets from multiple queries while removing duplicates by de...?"	"UNION combines result sets from multiple queries while removing duplicates by default<br><br><i>Source: SQL Study Note - 1 - Syntax Basics</i>"	"takeaway SQL"
"What is Database Indexes?"	"- Indexes accelerate reads but add overhead to writes and storage; index selectively<br>- Full-text indexes with MATCH AGAINST enable efficient text search across large datasets<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"concept SQL"
"What is Query Optimization?"	"- Use EXPLAIN to analyze query execution plans and identify performance bottlenecks<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"concept SQL"
"What do you know about: Indexes accelerate reads but add overhead to writes and storage; index selective...?"	"Indexes accelerate reads but add overhead to writes and storage; index selectively<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"takeaway SQL"
"What do you know about: Use EXPLAIN to analyze query execution plans and identify performance bottleneck...?"	"Use EXPLAIN to analyze query execution plans and identify performance bottlenecks<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"takeaway SQL"
"What do you know about: Composite index column order matters; queries must use the leftmost prefix to be...?"	"Composite index column order matters; queries must use the leftmost prefix to benefit<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"takeaway SQL"
"What do you know about: Full-text indexes with MATCH AGAINST enable efficient text search across large d...?"	"Full-text indexes with MATCH AGAINST enable efficient text search across large datasets<br><br><i>Source: SQL-Study-Note-10 Index</i>"	"takeaway SQL"
"What is SQL User Management?"	"- Create database users with specific host restrictions to limit access scope<br><br><i>Source: SQL-Study-Note-11 User and Privilege Management</i>"	"concept SQL"
"Explain: Create database users with specific host restrictions to limit access scope"	"Create database users with specific host restrictions to limit access scope<br><br><i>Source: SQL-Study-Note-11 User and Privilege Management</i>"	"takeaway SQL"
"Explain: Grant minimum necessary privileges following the principle of least privilege"	"Grant minimum necessary privileges following the principle of least privilege<br><br><i>Source: SQL-Study-Note-11 User and Privilege Management</i>"	"takeaway SQL"
"Explain: Use REVOKE to remove privileges when roles or responsibilities change"	"Use REVOKE to remove privileges when roles or responsibilities change<br><br><i>Source: SQL-Study-Note-11 User and Privilege Management</i>"	"takeaway SQL"
"Explain: Password expiration policies enforce regular credential rotation for security"	"Password expiration policies enforce regular credential rotation for security<br><br><i>Source: SQL-Study-Note-11 User and Privilege Management</i>"	"takeaway SQL"
"What is Common Table Expressions?"	"- CTEs improve query readability by naming temporary result sets that can be referenced multiple times<br>- Recursive CTEs enable traversal of hierarchical data and sequence generation<br>- UNION removes duplicates (slower) while UNION ALL keeps all rows (faster)<br><br><i>Source: SQL-Study-Note-12 Common Table Expression and Discussion on UNION</i>"	"concept SQL"
"What do you know about: CTEs improve query readability by naming temporary result sets that can be refer...?"	"CTEs improve query readability by naming temporary result sets that can be referenced multiple times<br><br><i>Source: SQL-Study-Note-12 Common Table Expression and Discussion on UNION</i>"	"takeaway SQL"
"Explain: Recursive CTEs enable traversal of hierarchical data and sequence generation"	"Recursive CTEs enable traversal of hierarchical data and sequence generation<br><br><i>Source: SQL-Study-Note-12 Common Table Expression and Discussion on UNION</i>"	"takeaway SQL"
"Explain: UNION removes duplicates (slower) while UNION ALL keeps all rows (faster)"	"UNION removes duplicates (slower) while UNION ALL keeps all rows (faster)<br><br><i>Source: SQL-Study-Note-12 Common Table Expression and Discussion on UNION</i>"	"takeaway SQL"
"What do you know about: Always apply ORDER BY and LIMIT to the final UNION result, not individual SELECT...?"	"Always apply ORDER BY and LIMIT to the final UNION result, not individual SELECT statements<br><br><i>Source: SQL-Study-Note-12 Common Table Expression and Discussion on UNION</i>"	"takeaway SQL"
"What is Window Functions?"	"- Window functions compute values across related rows without collapsing them like GROUP BY does<br>- PARTITION BY defines the window scope while ORDER BY determines computation order within partitions<br>- Sliding window frames (ROWS/RANGE BETWEEN) enable running totals and moving averages<br><br><i>Source: SQL-Study-Note-13 Window Function</i>"	"concept SQL"
"What do you know about: Window functions compute values across related rows without collapsing them like...?"	"Window functions compute values across related rows without collapsing them like GROUP BY does<br><br><i>Source: SQL-Study-Note-13 Window Function</i>"	"takeaway SQL"
"Explain: RANK, DENSE_RANK, and ROW_NUMBER differ in how they handle ties in ordering"	"RANK, DENSE_RANK, and ROW_NUMBER differ in how they handle ties in ordering<br><br><i>Source: SQL-Study-Note-13 Window Function</i>"	"takeaway SQL"
"What do you know about: PARTITION BY defines the window scope while ORDER BY determines computation orde...?"	"PARTITION BY defines the window scope while ORDER BY determines computation order within partitions<br><br><i>Source: SQL-Study-Note-13 Window Function</i>"	"takeaway SQL"
"What do you know about: Sliding window frames (ROWS/RANGE BETWEEN) enable running totals and moving aver...?"	"Sliding window frames (ROWS/RANGE BETWEEN) enable running totals and moving averages<br><br><i>Source: SQL-Study-Note-13 Window Function</i>"	"takeaway SQL"
"What is Query Optimization?"	"- Query hints (USE/IGNORE/FORCE INDEX) can override the optimizer when it makes poor choices<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"concept SQL"
"What is Database Indexes?"	"- Use composite indexes following leftmost prefix matching for multi-column queries<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"concept SQL"
"What do you know about: Avoid functions or type conversions on indexed columns in WHERE clauses as they ...?"	"Avoid functions or type conversions on indexed columns in WHERE clauses as they prevent index usage<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"takeaway SQL"
"What do you know about: Use composite indexes following leftmost prefix matching for multi-column querie...?"	"Use composite indexes following leftmost prefix matching for multi-column queries<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"takeaway SQL"
"Explain: Replace OR conditions with UNION or IN to enable index utilization"	"Replace OR conditions with UNION or IN to enable index utilization<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"takeaway SQL"
"What do you know about: Query hints (USE/IGNORE/FORCE INDEX) can override the optimizer when it makes po...?"	"Query hints (USE/IGNORE/FORCE INDEX) can override the optimizer when it makes poor choices<br><br><i>Source: SQL-Study-Note-14 Optimization Discussion 1 - Always use index</i>"	"takeaway SQL"
"What is Query Optimization?"	"- Avoid SELECT * in production queries; specify only needed columns to reduce data transfer<br>- Use batch INSERT operations instead of single-row inserts for bulk data loading<br>- HAVING filters after aggregation and is slower than WHERE which filters before<br><br><i>Source: SQL-Study-Note-15 Optimization Discussion 2 - Optimize the SELECT and Data Manipulation</i>"	"concept SQL"
"What do you know about: Avoid SELECT * in production queries; specify only needed columns to reduce data...?"	"Avoid SELECT * in production queries; specify only needed columns to reduce data transfer<br><br><i>Source: SQL-Study-Note-15 Optimization Discussion 2 - Optimize the SELECT and Data Manipulation</i>"	"takeaway SQL"
"Explain: Use batch INSERT operations instead of single-row inserts for bulk data loading"	"Use batch INSERT operations instead of single-row inserts for bulk data loading<br><br><i>Source: SQL-Study-Note-15 Optimization Discussion 2 - Optimize the SELECT and Data Manipulation</i>"	"takeaway SQL"
"Explain: HAVING filters after aggregation and is slower than WHERE which filters before"	"HAVING filters after aggregation and is slower than WHERE which filters before<br><br><i>Source: SQL-Study-Note-15 Optimization Discussion 2 - Optimize the SELECT and Data Manipulation</i>"	"takeaway SQL"
"What do you know about: ORDER BY RAND() forces a full table scan; use application-level randomization in...?"	"ORDER BY RAND() forces a full table scan; use application-level randomization instead<br><br><i>Source: SQL-Study-Note-15 Optimization Discussion 2 - Optimize the SELECT and Data Manipulation</i>"	"takeaway SQL"
"What is Query Optimization?"	"- Disable implicit GROUP BY sorting with ORDER BY NULL when sort order is not needed<br>- Prefer JOIN over subqueries when the optimizer can better plan the execution<br>- TRUNCATE is faster than DELETE for removing all rows as it resets the table without row-level logging<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"concept SQL"
"What is Normalization?"	"- Disable implicit GROUP BY sorting with ORDER BY NULL when sort order is not needed<br>- Prefer JOIN over subqueries when the optimizer can better plan the execution<br>- TRUNCATE is faster than DELETE for removing all rows as it resets the table without row-level logging<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"concept SQL"
"What do you know about: Disable implicit GROUP BY sorting with ORDER BY NULL when sort order is not need...?"	"Disable implicit GROUP BY sorting with ORDER BY NULL when sort order is not needed<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"takeaway SQL"
"Explain: Prefer JOIN over subqueries when the optimizer can better plan the execution"	"Prefer JOIN over subqueries when the optimizer can better plan the execution<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"takeaway SQL"
"What do you know about: TRUNCATE is faster than DELETE for removing all rows as it resets the table with...?"	"TRUNCATE is faster than DELETE for removing all rows as it resets the table without row-level logging<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"takeaway SQL"
"What do you know about: Use index-only retrieval with JOIN for efficient deep pagination instead of larg...?"	"Use index-only retrieval with JOIN for efficient deep pagination instead of large OFFSET values<br><br><i>Source: SQL-Study-Note-16 Optimization Discussion 3 - Optimize the condition setting and table creating</i>"	"takeaway SQL"
"What is SQL DML Operations?"	"- Use LAST_INSERT_ID() to retrieve auto-generated IDs for subsequent operations<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"concept SQL"
"What is SQL Data Types?"	"- Batch INSERT with SELECT enables efficient data migration between tables<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"concept SQL"
"Explain: Use LAST_INSERT_ID() to retrieve auto-generated IDs for subsequent operations"	"Use LAST_INSERT_ID() to retrieve auto-generated IDs for subsequent operations<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"takeaway SQL"
"Explain: Batch INSERT with SELECT enables efficient data migration between tables"	"Batch INSERT with SELECT enables efficient data migration between tables<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"takeaway SQL"
"What do you know about: Always include WHERE clauses in UPDATE and DELETE to avoid modifying entire tabl...?"	"Always include WHERE clauses in UPDATE and DELETE to avoid modifying entire tables<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"takeaway SQL"
"Explain: Understand column attributes (PK, NN, UQ, AI) to design robust table schemas"	"Understand column attributes (PK, NN, UQ, AI) to design robust table schemas<br><br><i>Source: SQL Study Note - 2 - The Update / Delete / Insert Syntax</i>"	"takeaway SQL"
"What is Aggregate Functions?"	"- Use GROUP BY with aggregate functions to summarize data across categories<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"concept SQL"
"What is GROUP BY?"	"- Use GROUP BY with aggregate functions to summarize data across categories<br>- HAVING filters groups after aggregation while WHERE filters rows before<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"concept SQL"
"What is HAVING Clause?"	"- HAVING filters groups after aggregation while WHERE filters rows before<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"concept SQL"
"What is Subqueries?"	"- Correlated subqueries reference outer query columns and execute once per outer row<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"concept SQL"
"Explain: Use GROUP BY with aggregate functions to summarize data across categories"	"Use GROUP BY with aggregate functions to summarize data across categories<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"takeaway SQL"
"Explain: HAVING filters groups after aggregation while WHERE filters rows before"	"HAVING filters groups after aggregation while WHERE filters rows before<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"takeaway SQL"
"What do you know about: Correlated subqueries reference outer query columns and execute once per outer r...?"	"Correlated subqueries reference outer query columns and execute once per outer row<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"takeaway SQL"
"Explain: EXISTS is often more efficient than IN for checking related records"	"EXISTS is often more efficient than IN for checking related records<br><br><i>Source: SQL Study Note - 3 - Function and the Aggregate Function</i>"	"takeaway SQL"
"What is Views?"	"- Views store query logic as virtual tables for reuse without duplicating data<br>- Not all views are updatable; views with aggregates, DISTINCT, or UNION cannot be updated<br>- Use views to simplify complex queries and provide an abstraction layer over base tables<br><br><i>Source: SQL-Study-Note-4 - View</i>"	"concept SQL"
"Explain: Views store query logic as virtual tables for reuse without duplicating data"	"Views store query logic as virtual tables for reuse without duplicating data<br><br><i>Source: SQL-Study-Note-4 - View</i>"	"takeaway SQL"
"What do you know about: Not all views are updatable; views with aggregates, DISTINCT, or UNION cannot be...?"	"Not all views are updatable; views with aggregates, DISTINCT, or UNION cannot be updated<br><br><i>Source: SQL-Study-Note-4 - View</i>"	"takeaway SQL"
"What do you know about: WITH CHECK OPTION prevents updates that would cause rows to disappear from the v...?"	"WITH CHECK OPTION prevents updates that would cause rows to disappear from the view<br><br><i>Source: SQL-Study-Note-4 - View</i>"	"takeaway SQL"
"What do you know about: Use views to simplify complex queries and provide an abstraction layer over base...?"	"Use views to simplify complex queries and provide an abstraction layer over base tables<br><br><i>Source: SQL-Study-Note-4 - View</i>"	"takeaway SQL"
"What is Stored Procedures?"	"- Stored procedures encapsulate reusable SQL logic on the database server side<br>- Use SIGNAL to raise custom errors for parameter validation within procedures<br>- OUT parameters allow procedures to return computed values to the caller<br><br><i>Source: SQL-Study-Note-5 - Stored Procedure and User Defined Functions</i>"	"concept SQL"
"Explain: Stored procedures encapsulate reusable SQL logic on the database server side"	"Stored procedures encapsulate reusable SQL logic on the database server side<br><br><i>Source: SQL-Study-Note-5 - Stored Procedure and User Defined Functions</i>"	"takeaway SQL"
"Explain: Use SIGNAL to raise custom errors for parameter validation within procedures"	"Use SIGNAL to raise custom errors for parameter validation within procedures<br><br><i>Source: SQL-Study-Note-5 - Stored Procedure and User Defined Functions</i>"	"takeaway SQL"
"Explain: OUT parameters allow procedures to return computed values to the caller"	"OUT parameters allow procedures to return computed values to the caller<br><br><i>Source: SQL-Study-Note-5 - Stored Procedure and User Defined Functions</i>"	"takeaway SQL"
"What do you know about: User-defined functions must return a value and can be used directly in SQL expre...?"	"User-defined functions must return a value and can be used directly in SQL expressions<br><br><i>Source: SQL-Study-Note-5 - Stored Procedure and User Defined Functions</i>"	"takeaway SQL"
"What is Triggers?"	"- Triggers automatically execute logic before or after INSERT, UPDATE, or DELETE operations<br>- Use NEW and OLD keywords to access the changing row data within triggers<br><br><i>Source: SQL-Study-Note-6 - Trigger and Events</i>"	"concept SQL"
"What do you know about: Triggers automatically execute logic before or after INSERT, UPDATE, or DELETE o...?"	"Triggers automatically execute logic before or after INSERT, UPDATE, or DELETE operations<br><br><i>Source: SQL-Study-Note-6 - Trigger and Events</i>"	"takeaway SQL"
"Explain: Use NEW and OLD keywords to access the changing row data within triggers"	"Use NEW and OLD keywords to access the changing row data within triggers<br><br><i>Source: SQL-Study-Note-6 - Trigger and Events</i>"	"takeaway SQL"
"What do you know about: Scheduled events automate recurring database maintenance tasks at defined interv...?"	"Scheduled events automate recurring database maintenance tasks at defined intervals<br><br><i>Source: SQL-Study-Note-6 - Trigger and Events</i>"	"takeaway SQL"
"Explain: Avoid trigger chains that could cause infinite loops or hard-to-debug behavior"	"Avoid trigger chains that could cause infinite loops or hard-to-debug behavior<br><br><i>Source: SQL-Study-Note-6 - Trigger and Events</i>"	"takeaway SQL"
"What is SQL Transactions?"	"- ACID properties (Atomicity, Consistency, Isolation, Durability) guarantee reliable transactions<br><br><i>Source: SQL-Study-Note-7 - Transactions</i>"	"concept SQL"
"What do you know about: ACID properties (Atomicity, Consistency, Isolation, Durability) guarantee reliab...?"	"ACID properties (Atomicity, Consistency, Isolation, Durability) guarantee reliable transactions<br><br><i>Source: SQL-Study-Note-7 - Transactions</i>"	"takeaway SQL"
"What do you know about: Higher isolation levels provide more consistency but reduce concurrency and perf...?"	"Higher isolation levels provide more consistency but reduce concurrency and performance<br><br><i>Source: SQL-Study-Note-7 - Transactions</i>"	"takeaway SQL"
"Explain: Use ROLLBACK to undo all changes in a transaction when any step fails"	"Use ROLLBACK to undo all changes in a transaction when any step fails<br><br><i>Source: SQL-Study-Note-7 - Transactions</i>"	"takeaway SQL"
"What do you know about: Read Uncommitted is fastest but risks dirty reads; Serializable is safest but sl...?"	"Read Uncommitted is fastest but risks dirty reads; Serializable is safest but slowest<br><br><i>Source: SQL-Study-Note-7 - Transactions</i>"	"takeaway SQL"
"What is SQL Data Types?"	"- Choose the smallest data type that accommodates your data to optimize storage and performance<br><br><i>Source: SQL-Study-Note-8 - Data Type of MySQL</i>"	"concept SQL"
"What do you know about: Choose the smallest data type that accommodates your data to optimize storage an...?"	"Choose the smallest data type that accommodates your data to optimize storage and performance<br><br><i>Source: SQL-Study-Note-8 - Data Type of MySQL</i>"	"takeaway SQL"
"What do you know about: Use DECIMAL for financial calculations where floating-point precision errors are...?"	"Use DECIMAL for financial calculations where floating-point precision errors are unacceptable<br><br><i>Source: SQL-Study-Note-8 - Data Type of MySQL</i>"	"takeaway SQL"
"What do you know about: JSON type in MySQL enables flexible schema storage with extraction and modificat...?"	"JSON type in MySQL enables flexible schema storage with extraction and modification functions<br><br><i>Source: SQL-Study-Note-8 - Data Type of MySQL</i>"	"takeaway SQL"
"Explain: Avoid ENUM as it creates maintenance burden when values need to change"	"Avoid ENUM as it creates maintenance burden when values need to change<br><br><i>Source: SQL-Study-Note-8 - Data Type of MySQL</i>"	"takeaway SQL"
"What is Normalization?"	"- Follow the conceptual to logical to physical pipeline when designing database schemas<br>- Foreign key constraints with CASCADE or SET NULL automate referential integrity maintenance<br>- First Normal Form requires atomic values; 2NF eliminates partial dependencies; 3NF eliminates transitive dependencies<br><br><i>Source: SQL-Study-Note-9 Data Modeling, Constraint and Normalization Form</i>"	"concept SQL"
"What is Foreign Keys?"	"- Foreign key constraints with CASCADE or SET NULL automate referential integrity maintenance<br><br><i>Source: SQL-Study-Note-9 Data Modeling, Constraint and Normalization Form</i>"	"concept SQL"
"What do you know about: Follow the conceptual to logical to physical pipeline when designing database sc...?"	"Follow the conceptual to logical to physical pipeline when designing database schemas<br><br><i>Source: SQL-Study-Note-9 Data Modeling, Constraint and Normalization Form</i>"	"takeaway SQL"
